[2026-08-22 11:41:19,334] INFO [classification:30] Loading full Shopify taxonomy into cache (14,606 categories)...
[2026-08-22 11:41:19,576] INFO [classification:50] Phase 9 verification log entry test.
[2026-08-22 15:36:43,223] INFO [classification:51] Processing Product #280: 'Fortune Chandelier by Modway'
[2026-08-22 15:36:50,705] INFO [classification:166] Successfully classified product #280 -> 'Home & Garden > Lighting' (Confidence: 0.60)
[2026-08-22 15:36:50,734] INFO [classification:51] Processing Product #281: 'Encircle Chandelier by Modway'
[2026-08-22 15:36:57,214] INFO [classification:166] Successfully classified product #281 -> 'Home & Garden > Lighting' (Confidence: 0.60)
[2026-08-22 15:36:57,237] INFO [classification:51] Processing Product #282: 'Frost Chandelier by Modway'
[2026-08-22 15:37:04,262] INFO [classification:166] Successfully classified product #282 -> 'Home & Garden > Lighting' (Confidence: 0.60)
[2026-08-22 15:37:04,288] INFO [classification:51] Processing Product #283: 'Goodwill Metal Chandelier by Modway'
[2026-08-22 15:37:09,667] INFO [classification:166] Successfully classified product #283 -> 'Home & Garden > Lighting' (Confidence: 0.60)
[2026-08-22 15:37:09,697] INFO [classification:51] Processing Product #284: 'Marina 6 Piece Outdoor Patio Teak Set by Modway'
[2026-08-22 15:37:15,537] INFO [classification:166] Successfully classified product #284 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:37:15,549] INFO [classification:51] Processing Product #285: 'Marina 6 Piece Outdoor Patio Teak Set by Modway'
[2026-08-22 15:37:21,746] INFO [classification:166] Successfully classified product #285 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:37:21,773] INFO [classification:51] Processing Product #286: 'Marina 6 Piece Outdoor Patio Teak Set by Modway'
[2026-08-22 15:37:28,547] INFO [classification:166] Successfully classified product #286 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:37:28,577] INFO [classification:51] Processing Product #288: 'Remark Upholstered Fabric Armchair by Modway'
[2026-08-22 15:37:41,559] INFO [classification:166] Successfully classified product #288 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:37:41,586] INFO [classification:51] Processing Product #289: 'Remark Upholstered Fabric Loveseat by Modway'
[2026-08-22 15:37:50,785] INFO [classification:166] Successfully classified product #289 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:37:50,821] INFO [classification:51] Processing Product #290: 'Remark Upholstered Fabric Loveseat by Modway'
[2026-08-22 15:38:00,807] INFO [classification:166] Successfully classified product #290 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:38:00,838] INFO [classification:51] Processing Product #291: 'Remark Upholstered Fabric Loveseat by Modway'
[2026-08-22 15:38:10,217] INFO [classification:166] Successfully classified product #291 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:38:10,247] INFO [classification:51] Processing Product #292: 'Remark Upholstered Fabric Sofa by Modway'
[2026-08-22 15:38:17,813] INFO [classification:166] Successfully classified product #292 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:38:17,854] INFO [classification:51] Processing Product #293: 'Remark Upholstered Fabric Sofa by Modway'
[2026-08-22 15:38:26,172] INFO [classification:166] Successfully classified product #293 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:38:26,209] INFO [classification:51] Processing Product #294: 'Remark Upholstered Fabric Sofa by Modway'
[2026-08-22 15:38:33,846] INFO [classification:166] Successfully classified product #294 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:38:33,885] INFO [classification:51] Processing Product #295: 'Lippa 24" Square Wood Dining Table by Modway'
[2026-08-22 15:38:40,357] INFO [classification:166] Successfully classified product #295 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:38:40,381] INFO [classification:51] Processing Product #296: 'Lippa 60" Rectangle Wood Dining Table by Modway'
[2026-08-22 15:38:44,949] INFO [classification:166] Successfully classified product #296 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:38:44,979] INFO [classification:51] Processing Product #297: 'Lippa 78" Oval Wood Dining Table by Modway'
[2026-08-22 15:38:49,549] INFO [classification:166] Successfully classified product #297 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:38:49,573] INFO [classification:51] Processing Product #298: 'Lippa 78" Oval Faux Marble Dining Table by Modway'
[2026-08-22 15:38:54,427] INFO [classification:166] Successfully classified product #298 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:38:54,449] INFO [classification:51] Processing Product #299: 'Lippa 78" Oval Wood Dining Table by Modway'
[2026-08-22 15:39:00,256] INFO [classification:166] Successfully classified product #299 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:39:00,274] INFO [classification:51] Processing Product #300: 'Empress Left-Facing Upholstered Fabric Sectional Sofa by Modway'
[2026-08-22 15:39:08,047] INFO [classification:166] Successfully classified product #300 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:39:08,067] INFO [classification:51] Processing Product #301: 'Empress Left-Facing Upholstered Fabric Sectional Sofa by Modway'
[2026-08-22 15:39:14,229] INFO [classification:166] Successfully classified product #301 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:39:14,241] INFO [classification:51] Processing Product #302: 'Tracy Wood Dining Chairs Set of 4 by Modway'
[2026-08-22 15:39:19,783] INFO [classification:166] Successfully classified product #302 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:39:19,799] INFO [classification:51] Processing Product #303: 'Gather Corner and Middle Outdoor Patio Sectional Set by Modway'
[2026-08-22 15:39:25,861] INFO [classification:166] Successfully classified product #303 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:39:25,870] INFO [classification:51] Processing Product #304: 'Gather Corner and Middle Outdoor Patio Sectional Set by Modway'
[2026-08-22 15:39:31,897] INFO [classification:166] Successfully classified product #304 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:39:31,906] INFO [classification:51] Processing Product #305: 'Gather Corner and Middle Outdoor Patio Sectional Set by Modway'
[2026-08-22 15:39:37,692] INFO [classification:166] Successfully classified product #305 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:39:37,702] INFO [classification:51] Processing Product #306: 'Gather Corner and Middle Outdoor Patio Sectional Set by Modway'
[2026-08-22 15:39:43,571] INFO [classification:166] Successfully classified product #306 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:39:43,585] INFO [classification:51] Processing Product #307: 'Gather Outdoor Patio Armchair by Modway'
[2026-08-22 15:39:52,252] INFO [classification:166] Successfully classified product #307 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:39:52,262] INFO [classification:51] Processing Product #308: 'Gather Outdoor Patio Armchair by Modway'
[2026-08-22 15:40:01,336] INFO [classification:166] Successfully classified product #308 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:40:01,345] INFO [classification:51] Processing Product #309: 'Gather Outdoor Patio Armchair by Modway'
[2026-08-22 15:40:09,766] INFO [classification:166] Successfully classified product #309 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:40:09,776] INFO [classification:51] Processing Product #310: 'Gather Outdoor Patio Armchair by Modway'
[2026-08-22 15:40:18,272] INFO [classification:166] Successfully classified product #310 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:40:18,284] INFO [classification:51] Processing Product #311: 'Gather Outdoor Patio Corner Sectional Set of 2 by Modway'
[2026-08-22 15:40:24,386] INFO [classification:166] Successfully classified product #311 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:40:24,395] INFO [classification:51] Processing Product #312: 'Gather Outdoor Patio Corner Sectional Set of 2 by Modway'
[2026-08-22 15:40:30,304] INFO [classification:166] Successfully classified product #312 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:40:30,316] INFO [classification:51] Processing Product #313: 'Gather Outdoor Patio Corner Sectional Set of 2 by Modway'
[2026-08-22 15:40:36,518] INFO [classification:166] Successfully classified product #313 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:40:36,528] INFO [classification:51] Processing Product #314: 'Gather Outdoor Patio Corner Sectional Set of 2 by Modway'
[2026-08-22 15:40:42,661] INFO [classification:166] Successfully classified product #314 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:40:42,670] INFO [classification:51] Processing Product #315: 'Gather Outdoor Patio Armless Chair Set of 2 by Modway'
[2026-08-22 15:40:48,897] INFO [classification:166] Successfully classified product #315 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:40:48,919] INFO [classification:51] Processing Product #316: 'Gather Outdoor Patio Armless Chair Set of 2 by Modway'
[2026-08-22 15:40:54,643] INFO [classification:166] Successfully classified product #316 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:40:54,652] INFO [classification:51] Processing Product #317: 'Gather Armless Outdoor Patio Sectional by Modway'
[2026-08-22 15:41:04,512] INFO [classification:166] Successfully classified product #317 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:41:04,531] INFO [classification:51] Processing Product #318: 'Gather Armless Outdoor Patio Sectional by Modway'
[2026-08-22 15:41:13,770] INFO [classification:166] Successfully classified product #318 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:41:13,787] INFO [classification:51] Processing Product #319: 'Gather Armless Outdoor Patio Sectional by Modway'
[2026-08-22 15:41:22,707] INFO [classification:166] Successfully classified product #319 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:41:22,720] INFO [classification:51] Processing Product #320: 'Gather Armless Outdoor Patio Sectional by Modway'
[2026-08-22 15:41:30,255] INFO [classification:166] Successfully classified product #320 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:41:30,266] INFO [classification:51] Processing Product #321: 'Gather Outdoor Patio Ottoman by Modway'
[2026-08-22 15:41:38,253] INFO [classification:166] Successfully classified product #321 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:41:38,265] INFO [classification:51] Processing Product #322: 'Gather 10 Piece Outdoor Patio Pillow Set by Modway'
[2026-08-22 15:41:43,797] INFO [classification:166] Successfully classified product #322 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:41:43,816] INFO [classification:51] Processing Product #323: 'Haste Backless Stool by Modway'
[2026-08-22 15:41:50,633] INFO [classification:166] Successfully classified product #323 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:41:50,649] INFO [classification:51] Processing Product #324: 'Haste Backless Stool by Modway'
[2026-08-22 15:41:57,464] INFO [classification:166] Successfully classified product #324 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:41:57,472] INFO [classification:51] Processing Product #325: 'Haste Backless Stool by Modway'
[2026-08-22 15:42:05,162] INFO [classification:166] Successfully classified product #325 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:42:05,171] INFO [classification:51] Processing Product #326: 'Haste Backless Stool by Modway'
[2026-08-22 15:42:09,659] INFO [classification:166] Successfully classified product #326 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 15:42:09,674] INFO [classification:51] Processing Product #327: 'Hipster Dining Side Chair by Modway'
[2026-08-22 15:42:15,464] INFO [classification:166] Successfully classified product #327 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:42:15,488] INFO [classification:51] Processing Product #328: 'Hipster Dining Side Chair by Modway'
[2026-08-22 15:42:22,120] INFO [classification:166] Successfully classified product #328 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:42:22,152] INFO [classification:51] Processing Product #329: 'Hipster Dining Side Chair by Modway'
[2026-08-22 15:42:27,063] INFO [classification:166] Successfully classified product #329 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:42:27,088] INFO [classification:51] Processing Product #330: 'Casper Backless Bar Stool by Modway'
[2026-08-22 15:42:33,638] INFO [classification:166] Successfully classified product #330 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:42:33,669] INFO [classification:51] Processing Product #331: 'Fortuna 9 Piece Outdoor Patio Sectional Sofa Set by Modway'
[2026-08-22 15:42:39,996] INFO [classification:166] Successfully classified product #331 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:42:40,022] INFO [classification:51] Processing Product #332: 'Casper Backless Counter Stool by Modway'
[2026-08-22 15:42:46,695] INFO [classification:166] Successfully classified product #332 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 15:42:46,722] INFO [classification:51] Processing Product #333: 'Fortuna 5 Piece Outdoor Patio Sectional Sofa Set by Modway'
[2026-08-22 15:42:53,473] INFO [classification:166] Successfully classified product #333 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:42:53,500] INFO [classification:51] Processing Product #334: 'Fortuna 3 Piece Outdoor Patio Sectional Sofa Set by Modway'
[2026-08-22 15:43:05,838] INFO [classification:166] Successfully classified product #334 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:43:05,865] INFO [classification:51] Processing Product #335: 'Fortuna 6 Piece Outdoor Patio Sectional Sofa Set by Modway'
[2026-08-22 15:43:12,516] INFO [classification:166] Successfully classified product #335 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:43:12,539] INFO [classification:51] Processing Product #336: 'Fortuna 8 Piece Outdoor Patio Sectional Sofa Set by Modway'
[2026-08-22 15:43:19,126] INFO [classification:166] Successfully classified product #336 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 15:43:19,151] INFO [classification:51] Processing Product #337: 'Fortuna 6 Piece Outdoor Patio Sectional Sofa Set by Modway'
